genre_id,movie_id,year
2,1465,2014
16,7712,2007
6,4029,1995
9,3071,2000
14,2957,1983
16,9666,1986
12,5948,1995
9,9852,1998
5,9477,1979
13,2924,1983
16,1031,1984
1,9399,1988
6,2099,1972
5,366,2020
14,8943,1993
10,8004,1991
15,6525,2001
15,7835,2020
6,535,2015
18,3448,1990
11,924,1980
12,713,1993
10,3416,2013
4,6942,1972
12,7873,1984
17,5921,2016
2,6771,2020
12,5855,2017
9,2017,1975
18,6619,1996
18,6718,2007
1,2752,2000
18,9311,1982
13,8119,1998
18,1455,1975
2,2695,2010
10,7133,1985
1,5149,1987
11,4311,2016
14,9337,2005
16,1304,1984
2,398,1992
17,6418,1974
8,1599,2015
5,7504,2015
17,1304,2001
4,6668,1981
9,9326,1983
15,4247,2002
3,6886,2012
2,9873,1999
4,9167,1999
14,4699,1977
10,6105,1993
4,2428,1991
7,3542,1994
18,3987,2013
10,7936,1971
6,7935,1999
11,5773,1990
12,8207,1972
12,6458,1992
18,9076,1970
3,4190,2010
13,943,2009
13,8122,2000
17,7967,2000
9,1689,1994
2,5179,2013
14,4276,1981
9,4846,2020
4,5885,1984
16,2989,2008
17,7400,1986
17,3786,2005
15,4898,2018
14,9809,1974
11,1723,2020
12,475,2003
7,2146,2017
11,4484,2006
12,4443,1990
4,9517,2012
9,7140,1983
16,2783,1984
7,3150,1979
11,9997,2013
7,6806,2019
15,1285,1988
9,75,1980
16,3664,1986
1,8984,1994
13,3991,2019
6,9594,1998
11,1603,1975
2,438,1991
18,5928,2010
12,5868,1996
3,7045,1986
1,72,2019
4,6253,2011
11,3110,1986
4,2934,1973
6,5358,2002
4,5606,2002
8,3098,1991
9,3525,1988
7,6468,2001
16,1742,2010
11,442,1993
13,6156,1999
2,2728,1985
16,2183,1992
2,450,2014
8,518,1971
1,5650,1986
3,6916,2008
15,6064,1974
9,7741,1971
13,790,2002
17,3964,1978
4,400,2020
17,2606,1975
12,5767,2013
18,4137,2010
7,2664,1989
8,247,2008
16,7223,1988
3,9565,1981
11,8579,1999
10,4278,1982
14,7503,2013
7,9393,1995
13,5921,2009
6,4959,1983
18,5612,1999
3,1648,2000
7,435,2006
18,8448,1996
4,6618,1972
15,2256,1977
14,1362,1996
16,3581,1971
3,3322,2010
6,7342,2016
2,1585,2007
17,8978,1991
14,8907,1991
7,5641,2009
17,3246,1991
7,8595,1974
2,2302,1991
8,6633,2010
10,2317,2010
18,9628,1980
11,8772,2000
2,9338,1978
9,9177,1997
16,2970,2013
11,5753,2004
4,2624,1986
2,3987,1992
6,4239,1991
14,1090,2007
9,197,1979
11,3884,1993
2,404,1989
13,6949,1997
1,9936,2001
8,5400,1992
18,7020,2007
8,1926,1993
10,8187,1985
11,3957,1980
2,2146,1985
17,503,1974
8,3808,2013
6,7289,1996
12,1755,1987
6,6008,1979
12,6555,1971
1,32,2020
1,6627,1983
14,3618,2014
1,9174,1983
1,8618,2017
2,9427,1977
9,192,1996
3,8716,2004
1,7916,2008
6,6161,2002
7,7344,2014
5,8856,2014
14,5836,2007
17,967,1975
18,2571,1983
10,7167,2018
11,3607,2010
11,1501,1973
18,8882,1981
4,6432,2003
16,8809,1983
17,934,1971
10,2356,1997
17,108,2003
12,8694,1987
14,1769,1982
7,7931,1977
12,443,1973
13,3145,1976
14,8236,1987
17,4608,1978
13,2635,1977
7,6136,2003
11,7863,1977
7,7953,2011
17,3110,1979
4,6998,2011
3,7680,1979
18,3522,1986
9,4298,2000
12,1142,1996
18,5080,1987
16,8701,1989
16,7763,2017
16,3284,1971
14,3744,2000
13,2136,1978
12,4318,1977
13,5918,1980
11,7336,1992
8,4072,1971
15,1816,2004
4,9396,1974
4,1308,2001
12,8646,1998
10,3600,2008
6,9031,1979
12,5889,2019
16,4710,1977
13,4273,1977
2,1036,1998
18,292,2013
8,2526,2019
7,1444,2002
7,8841,2007
1,1155,2011
7,2101,1999
9,2134,1972
13,3753,2001
17,9530,1975
5,6912,2014
1,3747,2009
3,3827,2015
9,2427,2014
4,4564,1974
13,5312,2002
8,9233,1979
10,5192,2010
8,7402,2018
4,3550,2006
15,9317,2013
13,4114,1996
15,7895,1981
16,2557,2018
2,5293,1995
10,8403,1978
6,9371,1981
11,3311,1990
6,551,2013
2,2649,1995
1,8301,2015
13,9139,1975
3,5513,1988
17,4288,1985
9,7423,1987
13,6647,2007
10,1182,2014
12,397,1990
14,4585,1980
13,4005,1992
1,7693,2020
2,7018,1998
9,1692,2000
7,1104,1973
12,9312,1975
13,4015,2013
6,9165,1995
6,9687,1972
1,9095,1991
12,3964,1990
17,1483,1978
7,2081,1995
7,3534,1985
5,1555,1984
10,1375,1999
11,2534,1994
16,7552,1979
3,9889,1984
7,4130,2005
10,9875,1992
17,6273,1994
4,4099,1976
18,4756,2002
18,9688,1978
4,9047,2000
3,8475,1980
6,9798,1983
11,7176,1994
12,2954,1996
6,8856,2003
13,4377,2018
16,5954,1979
1,7795,2004
12,2860,1990
8,4285,1998
12,4680,2014
2,2287,1972
10,8334,1972
15,532,1999
15,281,1980
9,1262,2017
4,8382,2019
2,3259,2007
7,5681,1979
3,8132,2017
17,2506,1991
4,7118,1972
14,8032,1977
2,7738,1990
12,6912,2009
16,1986,1982
9,9299,1995
11,488,2004
11,8739,1986
15,4970,1997
4,9099,1977
6,6834,1985
6,1120,2008
9,3578,2005
5,3924,1973
2,3049,2018
18,9370,1993
16,9900,1978
8,3798,2004
16,7192,1971
4,7010,1978
9,7684,2008
6,3195,2001
10,3844,1990
16,2673,2010
3,485,2004
7,921,1981
3,1697,1977
16,1309,1989
18,4648,1982
12,5517,2006
16,5295,1991
4,9235,2007
16,9699,2010
10,7626,2004
14,442,1987
8,6318,2011
7,3688,1988
4,4742,2001
16,1178,1974
8,1877,1993
7,7408,2007
18,3688,1978
16,8660,2011
6,7133,2019
17,817,2010
2,1750,1984
16,6063,2014
11,4399,1989
1,6640,2006
14,457,2003
4,6772,1997
13,9259,1984
10,1940,1987
2,3646,1987
11,1409,2003
9,6781,2000
6,4709,1975
4,2561,2004
9,9720,1996
2,9488,1989
13,3842,1972
10,2242,1998
7,3994,2003
16,8045,2018
7,7769,1982
6,8248,2006
16,4999,2004
1,4201,2008
12,4930,1988
8,3827,2016
9,3956,1973
2,8796,1999
9,7239,2001
2,9197,1993
12,5366,1995
3,748,1988
17,8465,1983
1,697,1972
3,7403,2014
1,1108,1984
16,9792,1997
2,8013,2004
17,621,2005
16,6916,2020
9,5413,2006
1,2922,2019
10,6281,1983
15,66,2017
13,6702,2005
3,8880,1990
17,9839,2009
17,9120,2006
7,8009,1985
2,7495,1981
13,1564,1973
13,7303,1984
18,2620,1980
16,2976,1984
16,4929,2008
15,1087,2001
9,7166,1982
10,6842,1975
16,8010,2005
7,566,1972
4,9087,2014
18,978,2006
9,980,2012
16,5626,2000
7,1073,2013
18,2624,1991
15,1597,2009
8,9653,1983
8,3452,1980
7,5024,1985
11,6819,2008
11,7974,1971
11,8062,2013
8,218,1975
3,4082,2018
4,6057,2014
3,1730,2008
7,9211,1986
6,5675,2002
7,8543,1975
5,1523,2003
9,2113,2000
2,2875,1988
18,3995,2010
4,9794,1974
5,5699,1993
2,1392,1994
4,474,2020
6,4582,1982
15,2868,1980
7,1613,1989
8,6124,2015
14,3169,1976
14,6768,1989
8,4667,2003
6,9166,1987
9,2184,1977
7,6477,1971
12,6215,1992
10,3373,1998
12,5614,1971
10,6611,2000
8,5349,2014
13,432,1990
18,4371,2016
13,5650,1990
10,9159,2005
7,3049,2003
15,6700,2008
11,340,2006
10,965,2013
2,7453,1995
8,2468,2013
4,7715,1986
18,1113,1994
2,1070,1983
6,9297,2000
15,3793,1980
9,6935,1985
13,2012,2000
1,3013,2006
9,865,2016
18,452,2020
8,6428,2000
17,5968,1978
2,1582,2000
9,2553,1990
5,8739,1996
12,5047,1996
11,2236,1976
5,1825,1992
17,1755,1975
17,5513,1977
13,3896,1992
15,6012,1999
8,4188,2015
9,4336,1995
15,8415,1985
17,3474,1975
11,9265,1999
14,1345,1989
17,7425,2001
16,8381,2004
11,6213,2014
3,2014,2006
6,824,1971
11,5425,2011
7,1410,1993
10,8615,1982
7,7127,1979
4,6989,1986
4,689,1972
1,6049,2003
18,2960,2000
12,3923,1972
5,557,1989
6,5222,2020
18,500,2011
1,6802,1988
12,1748,1971
2,6371,2016
17,6305,1998
4,808,1988
18,6280,2012
16,5622,1977
7,877,1973
11,4325,1990
7,6330,1987
10,6174,1980
3,4053,1972
6,697,1994
14,7470,1973
8,9912,2009
17,8707,2003
2,9653,2013
15,2894,1992
11,1485,1994
7,4123,2003
9,2027,2002
15,8671,1984
15,815,1990
3,7226,1984
12,8244,2018
6,2101,2017
10,7704,1980
3,1992,1974
11,6043,2016
10,7492,1998
7,4925,2009
1,2674,2011
14,4440,1982
9,3773,2020
6,4036,2014
9,6183,1979
16,506,2015
7,4100,1978
14,9122,2016
17,2465,2001
8,1637,2006
4,7709,1974
5,6965,1996
4,4461,2005
13,7479,1993
13,2681,1975
5,3777,2007
8,629,1979
6,220,1999
12,27,1979
5,6169,1971
9,9327,1971
16,5835,2003
2,6575,2001
5,4900,2017
10,455,2018
18,2224,1979
14,3529,1999
8,3934,1977
13,4465,2006
16,4373,2013
2,7918,1977
3,9774,1977
2,6937,2002
7,7613,1990
15,6533,1999
10,7812,2013
16,8517,1976
17,2821,2014
7,2641,2002
7,4265,1982
13,9517,1984
11,316,1981
15,4190,1980
15,1458,2013
6,6543,1981
2,7752,1978
9,864,1995
5,7877,2018
4,3952,1972
13,4563,2002
6,4993,1971
16,8221,2016
5,522,2010
4,9927,1983
7,4531,2015
7,2751,2017
5,5037,1997
16,8751,1971
4,4761,2009
18,1720,2013
8,4221,2017
3,3935,2012
2,8261,2016
1,2227,2012
6,7017,1978
2,9500,2015
4,1232,1981
14,138,2010
6,4678,1977
3,3132,2014
13,4804,2015
7,6247,2020
7,4644,2004
11,6068,1994
10,7220,1972
3,4408,2003
2,7433,1998
15,2929,2011
14,2996,2006
11,7144,1996
12,2729,1981
4,6692,1981
2,2949,1999
10,2040,1979
14,9282,1996
17,3855,2003
4,1323,1979
3,9917,2011
1,1769,1984
7,8847,2017
10,2304,1979
2,3185,2008
1,4745,1974
5,2400,1987
15,6985,1987
3,7254,2013
3,2818,1985
4,5245,2006
9,4791,1973
5,978,1997
17,3395,1972
15,2663,1988
8,7263,2019
10,905,2007
2,2374,2017
2,7135,2018
18,3434,1996
3,2888,1982
1,2342,1999
3,8065,1990
10,4171,2002
9,9375,2011
4,864,2009
12,4226,1998
5,8689,2020
9,9596,1982
15,4015,2011
15,4322,1998
15,3930,2017
1,6362,2009
7,3482,1979
8,1365,2015
6,6031,2018
13,4947,2020
6,7497,1997
16,3722,1988
14,4642,2001
8,9054,2010
11,2391,2019
14,9856,1981
16,2666,1993
11,6387,1979
6,8014,1978
18,6347,1996
17,9618,1997
11,331,1972
11,3871,1991
11,8673,1994
12,5196,1982
10,6016,2011
2,1747,1998
5,9749,2001
17,3174,1974
2,1635,2013
8,1444,1977
13,5674,1997
9,5837,2016
18,3089,2020
17,9585,2016
9,1387,1990
7,5484,1991
1,1550,1974
6,864,2020
2,9940,2016
13,8332,1998
3,1827,1974
17,4477,1991
7,7114,2019
11,6967,1975
16,5548,1993
14,3530,2018
8,5401,1985
11,8851,2010
18,5082,2011
2,4510,1982
12,3577,2019
9,8311,1990
16,862,1980
17,2005,1983
14,527,2000
2,5488,2012
1,139,1986
10,7838,1971
11,7542,1972
12,9967,1990
13,4632,2010
5,2422,2020
9,1499,1974
6,381,2017
16,1480,1991
1,1138,1979
10,7250,1990
2,1592,1990
13,9492,2010
16,4442,1993
1,2113,1986
14,4203,1997
12,9058,1990
17,2180,2011
15,5868,1973
6,5589,1981
3,5774,1971
2,7528,2015
7,5935,2013
14,4816,2009
18,9164,2004
1,9143,2005
13,6380,1985
3,2693,1985
3,9334,1992
3,6701,2018
3,8486,2013
15,4306,1980
9,147,1972
3,5922,2001
8,7631,1973
8,8788,2006
16,6359,2020
14,5436,1975
1,7560,1995
1,6156,2014
18,7430,1996
7,4099,2016
5,8552,1983
4,1695,1984
15,4354,1976
4,6025,1996
5,9448,2019
10,4628,2016
5,5208,1981
1,3533,2009
18,4589,2016
6,6432,1973
5,6845,1982
13,6178,2015
12,2656,2006
17,4473,2014
16,3557,1984
16,9772,1988
17,6518,1994
17,3071,1996
13,6044,2010
11,3994,1976
14,1249,2017
3,4056,2001
7,4715,1981
15,735,1979
1,9405,2013
4,9001,1973
12,9414,2019
8,3020,1995
18,4036,2001
4,5679,1979
8,5088,2020
9,5222,2012
8,3882,1997
10,4518,1975
4,4322,2004
5,364,1997
6,4032,2005
16,3727,2007
8,7442,2006
7,482,2014
9,7868,2016
17,6565,2002
8,4509,1972
2,4207,1971
18,4431,1970
12,8743,1992
18,1534,2015
16,5086,1979
14,7584,2011
1,9750,1993
18,5418,1972
5,1837,1990
9,3334,1993
1,5620,1996
9,998,1975
2,8754,1995
15,2925,2002
9,2201,2012
13,6858,1995
10,4028,2009
2,6997,2005
8,155,1983
5,8225,2017
17,3165,1982
14,4496,1972
13,5812,1996
16,1088,2001
6,252,1999
14,2681,2018
10,7436,1992
3,4181,1994
4,7611,1981
4,4305,2011
11,3026,1972
4,5863,2003
18,5339,2014
13,9627,1983
3,5509,1975
1,4671,1995
1,8469,2016
4,8462,1983
17,7404,1971
12,5847,2008
7,5494,1974
13,360,1972
17,4714,1976
8,9904,1975
15,4833,2014
8,919,2010
12,1661,2016
7,9004,1997
10,1131,2000
13,8915,2020
12,3173,2006
8,89,1991
6,8650,1988
18,3122,2013
18,4264,1979
3,1742,1984
15,6691,1977
10,4506,2018
3,44,1999
17,1719,2020
5,9961,2006
4,6915,2010
11,6781,1995
18,3919,2000
6,7262,1973
14,2772,1978
13,1058,1987
7,8156,1990
10,4322,2003
4,3231,2017
8,9862,2013
12,1345,1989
8,4054,1986
18,3169,1992
1,2192,1975
4,2139,1983
13,3797,2002
4,5543,1997
15,2220,2003
11,7685,1998
3,5912,2005
17,8401,1997
18,2213,1985
17,6912,1973
7,2554,2019
1,1509,2014
7,7894,1997
16,3222,1994
12,2942,1971
17,1968,1975
6,8302,1978
11,5653,1992
6,773,2003
14,5910,1984
7,2165,1991
17,6237,1998
10,2512,1973
9,1884,2008
14,7043,1975
5,1438,2000
11,89,2003
5,1053,1981
17,6222,1985
4,5536,1999
14,7306,2017
5,7083,1991
2,6989,2000
7,7270,1990
15,1219,2000
10,6266,1983
14,6584,1986
7,271,1980
1,2768,2002
9,3651,1975
3,7850,2010
7,7016,2004
13,727,2006
18,4307,1974
16,5417,2004
9,1133,1978
14,1036,1991
10,4367,2008
13,8115,1987
7,2527,1977
5,6672,1996
8,47,2009
8,5084,2005
13,6089,1999
16,9278,1988
8,462,2006
12,9772,2001
14,2526,1995
16,2626,2017
3,5271,1985
12,1446,2004
11,5128,1972
12,820,2006
4,5058,1980
13,2320,2001
15,2729,2008
7,8025,2015
4,1939,2011
2,2539,1998
9,1478,1982
16,6856,2016
1,3095,2006
8,4124,2012
4,7116,1985
6,2136,1999
13,7368,1987
5,5126,1996
12,9453,1982
5,2208,2012
18,4230,2000
3,4271,2014
15,1474,1991
12,7606,2013
11,1966,2000
6,3616,1987
14,2429,2010
7,4896,1976
2,8872,2006
13,3889,1972
15,9424,2010
11,1568,1975
18,2353,1987
12,3313,1989
18,9099,1979
17,2838,2011
5,3629,1979
3,4118,1973
6,1123,2003
12,2043,1979
13,2844,2017
11,8230,2019
7,1017,2012
17,4298,2007
5,3089,1985
8,4689,1987
10,8428,1986
15,7219,2016
15,2855,1990
6,8069,1972
6,6207,1976
11,1552,2018
8,998,1989
1,184,1987
17,5999,2006
5,4988,1999
5,4084,1986
3,9617,2014
12,4047,2007
6,9464,2003
2,9403,1976
14,1030,2013
13,1506,1978
5,2811,1981
4,3467,2012
3,1858,1998
1,5452,2011
10,1004,1991
17,539,1990
1,5170,2012
3,4765,1981
9,4073,1996
4,7214,1986
13,3139,2013
6,1533,2000
5,2855,1985
10,7372,2005
7,2515,2003
1,8368,1987
13,7699,2003
16,4339,1972
13,2741,2011
4,5621,1975
8,7766,1985
14,4132,1983
18,8811,1990
14,3627,1980
9,39,2005
13,2827,2019
11,9068,2020
15,6303,2000
12,8585,1974
3,2708,1992
12,369,2016
6,6315,2003
5,61,2007
14,2953,1992
12,8672,1980
12,3605,1987
18,4623,1988
15,789,2003
13,4614,1996
2,9679,1976
16,2062,2020
17,8556,2003
4,8456,2015
5,9861,2007
2,3563,2004
7,2340,1971
12,7723,2014
5,6580,1977
3,9208,1982
3,6013,1994
15,241,1999
5,6957,2014
7,6052,2014
17,3204,1997
1,2547,1987
16,7873,1993
5,9633,2012
16,96,1995
1,8314,1983
6,2153,1972
15,5597,1987
12,4508,1976
18,2032,1985
16,6493,1987
11,9726,1974
6,6826,1996
8,2211,2002
5,3460,1971
14,212,1985
17,5635,2011
10,8982,1981
8,7439,2012
5,8493,1987
16,4392,1977
18,1733,1979
5,6358,2015
17,313,1997
6,277,1998
15,8819,1985
8,1551,1992
8,3744,2007
5,5811,1998
14,7809,1972
12,2451,1972
9,4136,1980
7,9379,1993
14,4698,2017
14,1047,2007
10,4397,1997
7,4635,2011
10,9136,2000
5,9217,2015
11,4988,1974
5,2338,2016
8,3802,1986
10,1731,1990
17,6761,1978
17,2100,1990
10,3577,1971
8,7242,1997
8,4454,1998
7,893,1999
12,6535,2003
11,9012,2017
14,8669,1985
3,9856,1991
5,4440,1982
3,3316,1971
7,5719,2017
3,9452,1974
4,3004,1990
10,3317,2017
6,5907,2016
6,6516,1977
6,2212,1995
12,7560,1976
7,9135,1982
4,6155,2017
12,2330,2002
1,5443,2010
7,68,1983
3,1062,1976
2,9123,2004
9,2791,2017
13,883,1971
12,6188,1998
6,5732,2016
15,8790,1977
10,8069,1971
12,722,1999
5,1846,1978
13,5387,1976
2,6672,1978
4,8172,2009
12,4564,1995
10,4193,1971
6,8106,1988
8,8483,1983
6,6399,1980
18,9019,2002
6,1417,1975
12,5438,1995
15,6504,1998
7,3091,1973
11,1976,2012
16,1665,1971
7,1821,1984
6,6377,2010
7,8584,2003
8,500,1980
6,9301,1974
10,3191,1975
3,4195,1992
1,7879,2006
8,2588,1996
17,3991,1976
6,1034,1978
13,8097,1977
6,7265,2002
2,6699,2001
17,4812,1979
7,4394,2002
15,3525,2015
2,4077,2006
7,7581,2001
12,9897,2015
6,5165,2015
13,1382,2016
8,7790,1995
17,2224,1980
15,7940,1982
7,1329,1985
8,5076,2006
4,9036,1976
1,3429,1997
14,4234,2016
9,4847,1973
12,2577,1972
15,69,1976
11,1164,1974
10,299,1976
1,5479,1989
3,7912,1995
15,3411,2016
13,6956,2002
1,9496,1974
12,5958,2001
13,6147,1980
5,2720,1998
1,4179,1993
3,5240,1995
16,8319,1991
13,6566,1975
16,7884,2011
3,5333,2001
9,6417,1986
10,8005,2019
17,9223,1998
8,2011,2015
14,2697,1979
7,1091,1994
2,5126,1988
4,5065,2015
14,5241,1990
16,2746,1990
15,1870,2012
10,3405,2012
12,7400,2014
5,7153,1995
17,3896,1984
6,1340,1998
7,7052,1998
15,2498,1986
4,6059,2005
3,9163,2001
8,3519,1993
13,6374,2005
6,8524,1998
12,4132,2008
6,5187,1990
9,6158,1980
12,9009,2018
2,4999,1984
4,7604,1989
18,3399,2014
16,4856,1979
18,700,1979
2,9023,1975
10,771,2017
6,7494,1986
10,9479,1977
15,5352,2001
5,8391,1986
1,3100,2009
7,6902,1981
11,6349,1980
3,6003,1991
1,5802,2014
6,4885,1998
2,9946,2014
13,8987,2008
4,3359,2018
1,4445,2000
17,5375,1979
8,3937,1983
15,7502,2011
11,8690,2010
6,3955,1978
7,5376,1977
12,5235,2000
17,6564,1983
12,1005,2007
3,7171,1985
1,1831,1993
13,2349,1997
15,6187,1980
9,5182,1994
6,9863,1987
5,50,1983
18,4690,1979
10,8831,2018
8,2867,2019
14,7851,1980
6,606,2015
14,7703,1982
16,3041,2010
6,1406,1976
5,2908,1991
18,4954,1991
15,2387,2011
7,6042,1985
10,1044,1980
6,3058,1991
6,5618,1984
8,1561,2011
12,6744,1989
10,5622,2016
17,9895,1995
13,6282,1979
1,7977,1988
16,9985,2019
3,5633,2010
14,5974,1991
11,6448,1991
16,1269,2016
15,9717,1983
10,5986,1986
8,4231,1978
4,2562,2001
6,7710,1982
2,9158,2017
18,1530,1992
11,9141,2012
18,308,1994
16,3063,2011
11,4534,2007
18,24,2016
18,9709,1983
1,6804,2009
10,8382,2005
8,7944,2006
9,1799,2012
17,724,1981
16,3939,2016
4,4166,1988
9,8901,1981
6,7700,2005
11,2372,2003
12,4414,1999
8,1672,1988
15,1144,2015
8,4428,1981
4,5846,2008
17,3280,1983
14,5435,1999
1,4690,2014
17,1840,2014
2,9139,1996
5,6548,1982
4,9630,2012
15,8282,1991
3,3092,1988
3,3371,1990
10,9035,2002
9,2699,2019
18,9513,1991
11,2592,1975
10,5132,1979
8,4648,1978
10,2710,1979
3,1443,2011
1,1358,1996
17,5531,2019
6,4395,2003
10,9281,2016
16,7141,1975
12,9495,1992
3,5082,1998
11,6824,1986
16,3708,2003
18,3933,1970
15,4339,2014
5,5782,1994
14,1431,1996
3,2628,2000
1,8807,1982
1,9137,1988
18,6977,1985
13,2442,1999
4,6891,1983
8,2422,2011
11,2352,1976
4,289,1994
7,2353,1984
13,4534,1998
16,7167,1989
6,6714,2011
9,4634,2006
7,2994,1972
17,6739,2016
13,379,1985
12,9473,1974
6,1282,1982
8,5047,1983
4,9884,2019
10,7945,1987
7,4797,1983
16,9527,2014
17,265,2003
8,8232,1981
18,683,2011
3,4745,1996
1,7628,1996
2,8789,2013
16,4075,2006
15,2443,1996
18,1673,1972
12,3202,2006
8,9952,2014
10,6051,1981
12,2853,1991
3,3056,1988
1,6370,2005
2,7564,2016
2,5520,2010
9,8554,1971
4,4812,1994
12,327,2002
8,9400,2008
4,8348,2011
12,1839,2011
2,5558,2011
13,9579,1975
15,9088,2011
3,2125,1971
1,1946,1994
2,1470,2020
14,6657,2000
2,6289,1985
3,926,2020
16,7961,1988
15,416,1993
9,841,1977
17,2670,2006
8,4592,1984
11,7281,1991
16,4493,1993
4,3343,2014
16,6608,2010
18,5206,1976
16,5344,1984
11,1978,2003
15,5255,2010
13,4578,2003
13,1777,1985
12,877,1971
15,3472,1994
2,4149,1994
18,4218,1991
8,5130,1981
8,2079,1974
10,6613,2004
5,5283,2014
13,7862,2011
5,456,1977
4,7774,1993
13,9437,2019
13,1883,1994
6,1383,2016
14,7046,1990
4,5071,2012
14,6978,1997
14,6205,1990
12,1298,2005
14,6821,1977
9,2215,1982
2,1816,2009
3,7303,1996
18,9602,1982
18,5375,2000
11,2248,1995
16,1370,1999
11,1072,2020
7,3004,2010
1,9186,1987
3,1042,1993
1,7752,1978
3,2361,1995
6,7034,2000
9,5972,1984
5,5558,1983
15,3232,1977
5,7887,1973
7,2501,1988
6,8315,1973
15,6052,1991
5,909,1986
13,5127,1979
15,9698,1973
14,572,2007
8,9159,2018
16,3561,1979
4,9263,2013
9,5664,1984
16,2559,1972
3,5388,1978
2,1217,1975
11,7330,2013
6,1291,2016
2,3981,2009
14,6901,1994
15,7780,1979
4,5038,2019
12,2027,2017
8,4977,2007
16,6884,1972
3,9826,2004
3,3299,1998
18,6872,1978
17,9637,2004
8,4797,1990
10,5778,2015
8,748,1986
6,8946,1985
9,4077,1972
5,6072,1988
9,8434,2006
16,5492,1974
14,6091,1974
14,1629,2011
6,5336,1996
9,3171,1974
10,5001,1985
14,9084,1982
2,8822,1971
4,9108,1996
9,867,1973
5,4204,2014
4,7060,1972
11,9189,2003
10,1523,1995
10,7236,2001
1,5694,1987
13,6979,2003
7,1693,2009
17,3920,2012
3,378,2005
7,2867,1974
10,9754,2020
1,4032,2004
14,4833,1998
3,1208,2016
6,7303,1989
2,7818,1987
11,9770,1993
2,9053,2018
8,332,2010
14,3901,1985
16,7084,1974
2,998,1981
18,2705,1986
13,8048,2003
5,6091,2000
11,5323,1971
5,7691,2017
10,7115,1996
18,6415,2001
16,6193,2019
15,6603,2014
16,6566,1973
6,7311,1995
9,9553,1988
2,750,1979
6,2114,2016
14,9876,1995
8,1879,1988
14,1832,1996
6,2903,2014
3,7246,2010
14,2362,1971
1,2180,2002
14,1653,2007
18,1928,2010
10,8413,1990
10,6596,1986
8,9016,1999
11,1013,2015
2,6366,2007
16,1197,2013
16,3849,1990
11,334,1974
14,7975,1974
12,2369,1972
3,4005,2004
18,6785,1992
5,8319,1975
18,3184,2011
11,423,1987
18,3310,1996
15,1619,2017
12,9153,1998
6,8127,1998
7,5408,2007
11,8960,1979
15,6722,2004
8,7004,2002
7,1775,2003
12,2141,2001
4,4557,2009
13,2060,2011
14,3584,2011
18,8083,1986
13,6811,1998
18,3823,2013
11,6278,2020
10,5289,2002
14,9704,2010
6,4539,2015
12,9667,1979
14,5158,1982
6,4994,2015
12,1252,1997
6,1216,1991
17,1829,2011
18,2316,2015
2,7478,1994
5,2274,2013
4,240,1993
9,3608,1980
10,3986,1998
7,5378,1999
13,1170,1997
9,5616,2020
10,5191,2012
16,8353,2014
7,8690,1984
9,3096,2004
12,1820,1976
14,9965,2010
15,7900,1971
5,5455,1994
17,8557,2004
17,7614,1980
7,7450,1985
15,9267,1983
6,8573,2008
17,160,2019
1,6977,2020
11,5547,1997
4,7581,1977
10,7664,1993
7,8974,1998
8,4642,2013
11,5333,2016
8,8271,1984
15,4587,1999
14,6222,2012
16,5710,1979
15,1927,1973
6,6936,1986
18,9405,2003
8,6862,2008
6,2547,1993
3,1804,2006
14,3559,1976
7,8539,2018
8,6419,1991
1,4511,2004
12,9795,1971
13,1526,2018
12,8580,1998
7,1696,2017
15,419,2001
5,7939,1973
13,5591,1984
1,651,2008
9,4251,1979
13,9566,1978
5,6264,2020
8,243,1992
17,7406,1983
5,7428,1982
18,2469,1974
15,9920,1996
16,68,2010
1,2944,1997
11,8181,1980
16,761,1993
2,6395,1979
1,6479,1988
11,793,1982
4,4871,1975
9,3810,1993
15,600,1971
12,4986,2018
3,6789,1970
12,3218,1985
8,2482,2003
4,9383,1984
15,1337,1999
2,7341,1978
2,6424,1998
6,287,1980
16,3210,1983
4,5381,1975
14,1069,2010
7,7174,2000
15,4869,1992
4,4108,1999
9,9048,2020
1,3179,2011
7,2140,1974
11,9753,1972
10,2525,2005
11,983,1999
4,4363,1998
3,2164,2012
16,8684,1974
13,7380,1971
5,9212,1982
3,8715,2010
14,7715,1977
10,8651,2011
15,8225,1977
12,2801,1993
18,3429,2009
13,7197,1982
9,142,1974
1,3395,2008
3,7718,1971
10,4269,1986
5,9670,2020
3,4123,1990
10,2954,2020
9,8985,2011
11,3358,1971
4,6716,1974
6,8431,2000
17,9020,2011
7,3042,1974
4,6750,1984
16,5081,2010
18,6462,1990
2,1023,1999
13,6412,2016
1,997,1998
17,3181,2013
18,4671,1978
18,249,2009
11,5090,1982
7,5458,2008
17,5622,2005
4,419,1973
10,9356,2004
7,3143,1976
1,9360,1971
14,1091,2000
13,3915,2001
16,3425,2012
13,8943,1991
17,3258,2004
7,189,1978
7,9265,2011
12,7747,1978
4,9518,2017
8,298,1988
10,8009,1991
8,1566,2016
6,6828,1991
18,6920,2011
2,4949,1971
8,8001,1980
5,3547,2002
10,6579,1979
3,7669,1981
11,2610,2005
12,2561,2006
2,9835,2016
3,6590,2016
2,3672,2009
6,4937,2014
14,3741,1995
6,1938,1996
11,5787,1994
17,1870,1981
18,3735,2005
8,2176,2006
5,6995,1975
7,1186,1997
18,8470,1978
4,4342,2006
6,1026,2002
2,323,1981
16,7859,2010
7,840,1978
11,3172,1999
