movie_id,award_id,year
4100,9,2005
7745,10,1993
9431,3,2010
8744,16,1980
1311,12,2003
7786,20,1982
2926,20,1986
4762,25,1994
7742,24,2007
56,20,2012
8963,3,1983
5418,21,2013
9535,10,2007
9437,4,2015
4907,14,1982
158,1,2009
3425,15,1992
3402,1,2002
9384,3,2004
3385,11,1994
7730,15,2010
5251,20,1998
9526,22,2014
4070,21,1982
7035,16,1991
7016,24,2011
208,18,1990
8202,22,1988
5017,17,2018
7703,6,2010
2744,6,1993
3309,18,1998
9885,8,1976
8750,3,1973
5150,18,2014
2309,20,1974
4051,8,2020
548,16,2000
6207,12,1978
45,13,1994
7927,3,1975
7582,18,2010
6010,9,1989
5812,4,2009
8233,7,2005
8275,7,2003
6668,15,1992
7896,8,1974
8306,3,2003
1897,18,1988
7738,1,2015
8822,11,1990
2589,8,1986
8318,19,1995
7019,13,1980
5563,10,2002
1998,16,1998
8183,18,2016
3804,17,1991
3207,11,1974
4610,11,2020
7056,20,1993
551,21,1974
9983,3,2003
1959,23,2013
8950,6,2019
7032,20,1992
7185,20,1976
6967,7,1999
7791,11,1973
9070,14,1973
9075,19,1976
1592,17,1982
6529,16,2008
3739,16,1973
1862,14,1996
5156,5,1975
6944,9,1991
9604,25,2009
7598,4,1971
6478,17,1973
2056,3,2016
1904,1,2020
4147,22,1998
5723,24,1998
9117,6,1985
6730,9,2002
3599,19,1990
3448,6,1979
8677,21,2015
7477,16,1996
8383,24,2004
3812,20,2000
9657,13,1986
2432,6,1989
9137,19,2008
2646,4,2019
8055,21,1981
5658,20,2009
6009,4,2017
7694,3,1972
1059,25,1971
1695,23,1981
9523,8,1973
4154,3,1972
2435,22,1984
9854,8,2018
6063,4,2011
5227,16,1994
8920,6,1976
1591,19,1993
4869,20,1980
6989,24,1991
2954,25,2008
514,23,2011
9366,16,1983
9129,13,1985
3990,6,2006
1227,11,1982
5205,13,2004
5511,21,2009
2270,6,1982
8723,24,2016
325,19,1981
8512,4,1998
2650,1,1987
4197,15,1985
220,20,2011
8667,21,2013
3856,23,1971
4115,21,2017
7912,16,1984
4879,3,1997
6700,23,1978
6935,12,1988
1328,7,1970
5688,16,2000
2115,24,1996
9399,16,1987
3622,1,1997
3818,1,1993
616,13,1993
3613,19,1973
8468,2,2019
7799,18,2001
562,11,1972
2258,3,2006
1566,3,2020
6806,21,1998
3704,1,1989
6299,7,2019
747,1,2019
6833,12,1993
7030,7,1979
687,17,2002
7435,19,1991
5060,7,1982
7935,14,2012
950,3,1989
5813,13,1972
7211,8,2016
9882,15,2020
448,6,1976
6170,19,1980
1334,6,1989
3453,21,1978
1824,11,1984
9910,8,1984
6265,6,2011
7365,14,2000
3451,2,2008
2707,16,1989
7071,24,2016
2867,6,2014
93,9,1996
2019,2,1994
5611,5,1973
1528,6,1987
7647,6,2015
4521,15,2006
7969,13,1984
2721,12,1985
4478,11,1972
2831,15,1976
79,16,1987
709,16,1996
6668,3,2013
6565,19,2007
1578,13,1983
3877,25,1999
7652,3,2020
8152,11,1998
1293,21,1988
3808,15,1981
9899,7,2003
2582,20,1988
2207,25,1981
2619,22,1975
8196,2,1986
181,1,1975
157,10,1976
5949,19,2007
9109,3,1982
8051,3,1977
4523,23,2006
5648,15,1990
9773,12,2004
4123,24,2015
4385,8,1993
4943,14,2011
798,20,1972
9089,7,1993
8247,4,1971
5356,6,1989
212,5,1980
2904,7,1980
7382,23,1993
4534,16,1987
9967,25,1997
1217,13,2017
5822,4,1973
6891,23,1971
8810,14,1982
2841,18,1979
1827,6,1973
7117,16,1993
9172,1,2017
1590,17,2010
2342,16,1977
6122,17,2005
577,25,1977
4627,7,1995
7797,20,1973
2125,9,2008
497,23,1987
4402,6,2008
1256,18,1978
8596,18,2018
5490,3,2019
8043,17,2016
9191,14,1980
7434,7,1994
9794,18,1996
1556,11,1997
3227,13,1977
8052,19,1980
9242,17,1989
1754,24,2013
6697,15,1979
2811,17,2008
949,1,2017
5149,3,2001
4226,25,1979
5242,3,1987
6943,24,1972
8471,2,2016
5675,16,2016
2930,2,1986
3137,19,1984
4206,7,1988
648,25,2009
8949,22,1994
4227,16,1974
4095,11,1974
9178,17,1983
729,1,1977
3103,9,1979
4450,10,2018
2991,23,1984
1934,4,2020
5723,25,1986
6181,11,2008
554,4,1993
8260,11,2006
9651,2,1987
8027,22,1972
2157,11,1997
1113,10,2018
4235,10,2002
6275,12,1987
7015,1,1990
5063,21,1974
8754,8,2009
4401,1,1996
717,15,2018
1468,7,2003
5407,5,1970
1700,7,2008
5021,13,2020
4515,23,2017
2300,1,1980
6450,13,1970
638,12,2007
5146,11,2017
1715,8,1982
6830,11,1993
760,2,1988
8471,8,2015
5645,3,1977
9652,19,2005
7421,3,2008
4508,16,2014
7936,6,1993
2390,1,1995
7545,9,1985
8753,5,1983
20,10,1994
8722,11,1991
3535,17,2007
8896,2,1988
3655,13,1980
8974,22,2018
717,11,2014
7614,3,1983
3226,1,2018
7183,3,2013
4289,6,1974
8960,15,1993
7530,20,1994
5891,3,2016
7327,1,2012
7667,9,2001
2534,20,2015
8835,14,2008
2091,23,2013
7678,22,1998
8156,3,2005
2268,19,2015
1494,3,1999
5311,2,1988
3261,2,1995
7060,1,1996
9088,17,1983
2695,25,2000
5706,12,1998
7777,2,1980
9788,19,1992
6183,22,1977
1829,1,1996
154,18,2015
3368,18,2002
9478,10,1987
3143,20,1971
3820,13,2019
5441,16,2005
6549,7,2010
2472,22,1992
5982,19,2014
8704,14,1981
2802,24,1996
354,12,1971
9581,7,2001
2175,3,2017
2376,2,1995
8192,13,1991
1930,25,2010
5399,3,2004
5582,25,1994
4115,4,2004
7468,1,1998
6664,19,1972
4433,9,2010
3382,8,1994
3210,5,1991
9339,21,2009
9238,16,2008
3118,10,1987
3855,5,1974
3927,4,1977
7462,25,1994
1012,14,1988
5496,21,1983
5838,21,1977
9222,16,2005
1509,23,1977
8733,23,1998
2731,15,1981
3891,17,1978
5906,22,1991
5494,13,1991
8823,18,1996
6186,16,1997
3951,25,1974
7028,8,2012
1171,10,2010
9320,10,1997
1621,19,1988
5686,3,2020
3133,2,1984
8486,18,2011
2867,25,2018
9033,2,1990
2375,1,2014
8991,2,2007
4597,6,2000
1989,17,1993
4083,11,2010
6135,17,1991
8431,7,2001
4422,6,1996
3440,19,1972
2855,8,2009
461,12,1994
7432,13,1971
5664,24,1994
9955,3,2009
3474,13,1976
4773,17,2003
3171,6,2005
1511,14,2005
1955,25,2018
7677,11,2002
787,4,1996
9330,20,1970
7771,17,1985
8809,14,1977
4353,9,1991
1548,8,2007
6549,1,2016
58,25,1982
5102,20,1983
4278,9,2017
273,14,1991
5883,21,2008
8535,6,2016
8736,25,1995
7098,6,1974
6723,22,1983
2176,7,1985
396,8,2006
124,14,1972
7974,23,1991
7161,8,1974
520,5,1977
8033,17,2014
8812,5,1984
5550,17,1989
986,8,1975
2357,10,2005
9289,9,1999
298,23,1980
6206,19,1993
7124,5,1990
71,21,2018
2303,9,1983
2268,20,1984
5561,19,1972
7534,16,2007
4606,7,2004
8421,12,1986
6050,6,1997
2375,5,1997
1620,9,1981
4422,9,1975
766,16,1989
7080,13,1973
4923,20,2016
5491,12,2007
5047,11,1999
5000,21,2010
2944,11,1977
2309,16,1983
9597,21,2013
5616,24,2000
4299,14,1979
7925,12,1987
4684,2,2004
1173,18,1995
6555,13,1981
231,18,1974
3556,2,2013
7309,14,2014
948,24,1993
2190,15,1980
7419,3,1975
2993,7,2004
1693,7,1989
5161,2,2010
4095,14,1998
9599,19,1975
9795,4,1973
9676,3,1988
73,12,1977
9165,1,2011
6895,18,1978
967,12,1982
6107,10,2014
3560,1,1978
4984,17,2017
3458,12,1981
2903,8,1984
9005,13,2003
3482,17,1998
6852,13,1974
6833,25,2012
9244,6,1991
3853,20,1974
9625,19,1979
2015,10,2020
5472,13,1994
9918,11,2012
2585,8,2008
4196,2,1981
5125,3,1982
8061,11,1978
9763,8,2020
8851,19,1984
2389,14,1982
2135,4,1999
8229,25,2007
5699,18,2019
9337,13,2012
3869,3,2010
4585,8,1995
4764,15,1978
278,15,1974
5299,15,2004
2000,21,1996
6305,23,1972
8157,12,1990
3251,12,1986
7600,25,1973
5415,14,1997
4138,9,2004
1315,8,2013
3105,4,2019
9345,2,2019
3245,3,2012
5578,10,1988
3667,5,2001
5209,16,1978
5060,22,2016
1584,8,1982
8669,19,1976
2414,6,2005
3876,19,1975
5248,25,1996
3366,14,1975
3934,17,2017
8009,5,1981
9621,18,1980
7359,7,2005
5326,1,2003
6857,17,2007
3548,9,2009
664,1,1980
7396,1,2000
2010,17,1976
2654,1,1999
6564,3,1996
7457,21,2013
3536,9,2003
4414,16,1971
3360,23,2009
6496,14,1974
5738,9,1999
9967,5,1993
7698,14,1974
6901,16,2007
3527,14,1977
6225,6,2019
7619,23,2019
1337,16,2001
1286,23,2017
904,20,1999
1283,4,2012
6221,15,1990
3777,1,1974
8935,13,2005
8046,22,2015
9217,2,1995
6,11,2009
9718,24,1980
8770,2,2007
6413,7,1984
5204,20,1987
6905,16,1987
1057,20,2008
4514,1,2013
8042,12,2019
9615,16,2004
3452,6,1974
7804,4,1999
9960,19,1988
9086,11,1991
5403,14,1996
5880,25,1985
3292,8,2009
3246,13,1988
5344,16,1978
1862,16,1981
4265,25,1989
8906,11,1999
7860,17,1972
8191,7,1972
7180,13,2014
4083,16,1983
668,9,1998
3670,22,1975
3370,25,1996
2710,19,1991
576,20,1989
9323,12,2009
3361,21,1979
8964,1,2018
1750,23,2014
1245,1,1985
310,15,1989
4166,19,1991
5706,11,2015
3446,18,1980
9648,16,1985
5208,5,1995
3353,4,1986
902,10,2015
1058,2,1973
2506,8,1979
121,18,2018
599,9,1984
4734,15,2003
8117,20,1977
46,14,1984
6008,21,1992
1876,4,1972
9736,24,1972
8781,11,1974
5207,20,1995
1798,7,2005
733,21,1981
9549,25,1988
476,22,1991
280,11,1975
4183,10,1995
2171,2,2002
1331,2,2016
4987,17,1984
6962,5,1987
874,20,1986
869,20,1998
6854,5,1979
3973,24,1997
6815,3,1983
6619,8,2002
75,10,2016
9447,10,1992
8578,14,1978
6745,7,2005
1228,17,1981
3287,16,1981
9021,21,1971
933,23,2006
2217,2,2015
7598,19,2013
4509,4,2004
7020,17,1996
6383,20,1973
2875,20,2010
8520,18,1975
7926,14,1985
3137,17,1976
4198,4,2017
4103,2,1987
8192,4,2020
662,12,1988
5326,3,1971
4769,14,1972
4396,2,1974
6318,5,2003
7976,3,2008
1357,8,2008
280,9,2001
3428,2,2011
9206,20,1998
7850,1,2005
3213,2,2015
7032,15,1988
3919,9,1980
5977,24,1978
8783,9,1982
9828,1,2014
4017,5,2011
5297,22,2015
5338,11,2018
9981,25,1984
8726,14,1997
6548,17,1971
751,8,1983
6848,4,1979
785,25,1977
8714,7,1999
1986,14,2017
9453,23,2001
10,22,1996
9900,8,1992
500,16,1985
584,4,1983
9716,13,2018
4603,3,1973
1043,14,1984
2836,15,1972
4779,6,1974
5834,17,1977
3059,5,1972
448,4,1984
6175,10,1971
5960,13,1980
484,16,1987
3369,2,2006
2906,8,1995
3198,23,1973
6670,20,2018
8312,13,1998
3467,23,2009
2168,13,1986
2457,23,1976
6668,20,2003
6474,22,1972
6418,16,1999
4891,16,1978
7551,13,2014
3817,9,1978
432,9,2014
5754,7,1994
550,20,1999
9888,4,1992
6992,2,1978
1285,13,2011
7594,6,2006
6575,9,2001
5374,4,2001
7659,5,1980
1319,6,2009
5394,6,1998
1875,5,1978
7982,21,1999
1330,5,1995
6902,23,2005
3598,5,1992
2564,24,1992
9875,19,2004
4277,13,2015
9975,7,2001
955,23,1981
5457,24,1982
2340,6,1996
2803,2,1989
4154,11,1991
6842,25,1975
2779,2,2009
7690,13,1998
6919,17,2012
9938,2,1976
5470,15,1975
239,4,2015
2415,10,2017
9192,17,1981
6142,24,2002
9754,7,1985
4979,23,1985
628,3,1987
7398,24,2011
7478,15,1973
6648,17,1989
5634,2,1982
7382,13,2009
3238,23,2009
4991,8,1977
3866,8,1978
6466,4,1974
1831,22,1972
6704,4,1987
9545,3,1996
8060,8,1986
9996,23,2016
5141,15,1976
8780,18,1979
2693,10,2018
5830,17,2004
7664,24,1977
3267,7,2010
5004,20,1984
2412,11,1972
9420,17,1997
9227,24,1980
4122,3,1991
8595,4,1988
7351,25,1981
6739,2,1981
5189,6,1986
8622,23,2019
9507,5,2007
9391,3,2003
9520,18,2008
1205,1,2012
7305,2,2018
9053,4,2003
7264,15,1993
5959,17,1999
5093,4,2009
7652,12,2015
5194,9,2008
6212,10,1986
6276,3,2010
6014,14,1981
6199,12,2010
1436,1,1978
4292,3,1989
5359,23,2004
1717,20,2009
615,25,2016
1456,25,1971
3334,16,1972
5696,11,2000
9756,3,1980
2696,10,1994
9058,20,1976
3551,23,2015
5554,22,1987
868,20,2007
8269,7,2010
2666,11,2000
855,24,2012
3423,1,1974
3385,18,2006
3168,21,2010
1045,11,1983
4937,22,2003
2736,25,1992
6207,1,1988
3907,12,2013
6654,10,1999
2684,7,1984
882,21,2002
7257,23,1975
8629,18,2005
5715,14,1976
3200,18,1980
329,21,2018
9479,1,2017
5008,13,2005
9240,19,2012
5908,14,2002
1051,9,1987
2588,3,1979
2372,24,2003
3256,14,1996
2938,25,2020
5025,22,2013
5586,10,2006
4384,10,1991
7547,6,2011
8900,23,2015
9446,17,2008
3035,22,1986
5285,13,2012
4412,23,1993
5523,1,1987
7487,9,1993
409,20,1991
832,19,2001
390,15,1994
5358,4,2015
5260,13,1976
312,22,2000
1120,3,2002
8912,19,2011
403,2,2002
6682,22,1991
8175,16,2015
6634,23,2006
3934,9,2004
4060,17,2014
7857,12,1980
8234,18,2004
4567,5,1996
9877,23,1979
9878,25,1990
3999,3,1990
4855,13,1990
2455,8,2006
3132,20,1992
4818,2,1978
9950,25,1991
3245,22,1973
5293,9,1975
6025,14,2012
3285,17,2012
9357,14,1978
7950,22,2017
8616,22,1987
1183,13,2001
6267,21,2000
9023,13,1998
4240,1,1977
5570,12,1979
4713,6,2011
3834,25,2003
5527,18,1972
6291,18,1983
4953,20,1984
4067,18,2002
1090,9,1995
2537,23,2010
2170,21,2001
5514,20,2015
2700,22,1997
2178,3,2018
4970,8,2007
3294,25,2012
708,24,2008
9208,23,1994
8969,22,1977
274,6,1985
7961,14,2013
8895,6,1977
5555,22,1979
6886,23,1991
7892,21,1979
1488,9,2014
9380,20,2004
7732,18,1983
5955,5,1976
3323,15,2016
4837,20,1997
635,19,2009
7130,4,1989
9265,23,1987
8574,15,2009
3753,6,2016
3799,20,1980
3947,18,1982
950,25,1980
9003,17,2009
9318,20,1997
693,24,2019
8268,9,1997
7546,15,2002
2342,6,1972
5725,5,2009
3662,9,1971
4193,9,2008
5530,24,2010
206,23,1998
1121,3,1995
4055,1,1977
9121,3,1991
2045,19,2005
3983,2,2010
7230,6,1979
5085,2,2018
964,4,2001
531,16,1983
9926,19,2006
7571,14,2008
4882,5,1978
3607,15,2017
5504,12,2011
6483,25,1985
3031,3,1986
8107,2,1977
1534,23,1980
1941,9,1989
2495,2,2013
5884,1,1986
9833,12,1979
7470,22,1991
2693,1,2020
3106,11,2020
7333,9,1980
2935,17,2015
9328,25,1975
1219,19,1997
2596,18,1983
781,1,2010
1747,7,2005
4282,13,2009
9131,12,1985
4829,22,1978
5681,8,2006
1403,14,2020
3686,20,2011
4303,22,1980
9622,24,2004
1024,10,1993
1967,19,1973
4850,6,1982
3324,23,1971
2953,4,1995
1208,14,1988
1205,5,1996
6425,15,1978
3672,6,1987
583,20,1993
7099,16,2017
9265,20,1979
6016,11,2018
9647,6,1990
5900,11,2014
5852,11,2005
5498,10,1987
8479,18,2001
4235,5,2004
8226,9,1977
168,24,1996
7181,23,1976
7028,9,1985
9221,12,1983
9773,18,1975
4523,6,2012
4034,12,2017
9013,21,2013
5569,9,2009
7590,22,1981
9116,2,2008
460,15,2009
2148,9,2006
9316,22,2014
2787,6,1971
8492,14,2006
2532,19,1991
621,5,1974
9998,19,1993
6898,9,1989
776,9,1979
1225,22,1975
3065,11,2007
6783,24,2004
9677,6,1995
9437,6,1990
4224,1,2016
2486,16,1993
6082,18,1981
4560,8,2011
9815,20,2003
2906,4,1973
242,21,1988
3594,21,2017
8740,5,1974
1087,16,2009
9867,13,2009
2511,18,2013
3538,20,1982
5500,17,1971
5909,4,1978
158,21,1981
3863,6,2006
8546,19,1995
5047,6,2017
14,20,2009
2224,22,1991
3395,9,1981
3561,14,2008
7488,13,1972
4858,22,1978
102,11,2000
8550,23,1979
5285,19,1978
360,25,1973
2628,25,1997
4346,10,1983
4054,4,1975
2319,19,2011
10000,17,1999
7989,16,2010
3810,18,2007
4526,21,1995
9310,10,2017
4712,20,1979
3013,1,1995
5511,10,2004
2298,10,2013
3565,23,1978
6209,24,1972
9070,13,2001
2630,8,2014
9216,17,1981
354,20,1989
3898,14,1990
6457,13,1983
4538,8,1987
8224,16,1981
3248,20,1999
4153,11,2018
2247,18,1990
413,22,1996
4753,12,1984
8191,19,1995
5768,24,1983
3378,14,1971
377,8,2005
8277,5,2016
6168,9,2000
2915,8,2005
7681,5,1994
1477,17,1970
3463,24,2018
916,17,2009
2598,18,2019
2327,8,1992
8259,15,2014
2427,2,1992
9786,15,1982
1375,13,2009
5575,21,1991
4288,20,1980
9139,20,1983
7458,16,2004
9174,5,1978
4795,14,1984
7201,19,1981
3706,9,1975
1364,6,2013
7897,18,1993
2210,12,1976
9177,4,1998
9259,4,1989
7129,17,2008
6937,7,1991
9481,17,2009
3634,10,1973
5499,17,1989
914,3,2006
86,12,1972
7893,11,1999
709,3,1980
3323,23,2009
2030,24,1995
8050,9,1979
9125,10,1989
6071,1,1988
1799,8,1985
6959,9,2017
9298,18,2001
7233,8,1993
5950,14,1973
7929,18,2006
1914,9,1983
1119,4,2011
1253,2,2017
2316,15,2015
6394,12,2020
2073,10,2005
5476,6,2002
3913,16,2017
5526,20,2001
6346,10,2001
1782,11,2009
3254,5,1990
917,10,1993
1144,5,2014
5564,1,1994
9130,19,1983
8761,12,1985
1367,22,2009
5715,12,2009
241,3,1986
8760,14,1996
3297,20,1987
6074,2,1988
5322,24,2016
1045,8,2018
5089,22,1981
3368,24,1990
6911,1,2013
2378,2,1974
7786,10,1996
9802,20,1994
8917,11,2005
5120,6,1976
3296,24,1980
9908,15,2007
4571,15,2009
8672,8,2003
3650,15,1992
4956,25,2012
832,3,1985
8197,6,1999
7711,21,2008
4860,20,2005
4530,3,2000
3987,3,1997
2939,8,1990
6686,6,1972
4585,18,1997
3727,25,1982
8563,14,1999
105,6,1983
3120,12,1976
1573,23,1994
6849,16,2019
318,7,1995
6729,7,2003
2763,11,2009
5550,4,1975
5958,4,2014
9083,18,1977
6705,1,2008
4141,18,2001
7932,4,1980
2370,24,1979
3170,18,1975
9793,10,1984
2626,20,2004
9106,19,1976
1910,14,2014
503,18,2011
1552,4,1975
2724,9,2005
2586,18,2006
1933,2,1973
7964,20,1984
4443,9,2006
6119,14,1995
9121,1,1982
9162,23,1984
1112,25,1996
4941,16,1982
894,6,1976
8963,11,2020
8760,15,1997
650,3,2011
2789,7,2002
3494,20,2018
2285,2,1981
4238,12,1988
1758,9,1991
1567,21,1994
6182,19,2008
5343,6,1971
816,21,1973
9377,14,1978
9155,22,1997
5782,9,2018
2048,16,1985
3674,4,1994
2705,17,1999
859,12,2018
2598,6,1986
8946,16,2003
5375,24,2014
840,11,1991
2688,16,1983
3077,5,1997
138,10,1971
5947,14,2012
2721,9,1987
305,24,1975
1640,11,1995
8745,20,2009
8781,3,1973
6913,11,2016
3242,11,1982
4092,16,2005
900,22,1997
3091,19,2011
8444,6,2003
3819,18,1995
2550,13,2013
1287,23,2009
411,20,2015
8316,16,2019
7483,25,2003
9901,4,1999
2540,16,2005
2249,16,1987
2592,12,1975
6971,20,2017
9573,13,1999
9154,16,2016
8998,10,1973
5622,6,1971
4500,17,1976
9123,18,1976
2558,19,2010
376,10,1992
5966,19,1996
3228,3,2008
6652,23,1975
6264,19,1972
4022,12,2004
3835,8,1997
2753,22,2019
7675,10,1984
9185,23,2009
8919,18,1997
7645,15,2016
4492,1,1978
9320,6,1978
6033,22,2011
1324,7,2004
9952,9,1990
5661,20,2016
5209,5,2019
4019,3,1978
743,1,2005
4659,9,2012
5562,19,1971
420,19,1984
8050,4,1992
2010,12,1992
1645,4,1987
5781,6,1975
1175,13,2018
3033,14,1994
9211,18,1971
852,20,1998
8749,24,1977
8985,11,1977
2454,24,1983
111,1,1996
945,9,1976
1284,23,2005
5808,21,2012
8153,17,2008
1200,9,2015
8676,16,1989
862,1,1985
1987,25,2019
1917,19,1978
147,2,1981
3633,3,1972
4626,24,2008
9778,13,2015
5388,9,1999
7205,24,2012
9147,15,1982
2841,19,1981
8823,8,1985
3094,16,2014
329,10,1974
995,13,2018
9594,19,2004
4770,18,1987
5483,15,1985
3340,3,2019
2342,14,1997
7463,8,2013
2855,22,1989
6873,24,2001
3344,6,2002
7841,21,2020
1634,10,2010
5107,19,1987
4694,20,1990
4568,13,2020
4064,18,2001
3164,3,1975
4242,18,1972
6593,3,1996
7773,14,2010
9255,2,1974
6985,7,1979
9478,9,2009
4892,10,1996
1062,15,1973
5896,21,1997
5435,19,2020
7037,4,1988
4221,14,1975
3583,11,1995
7849,16,2017
9280,20,2020
452,19,2007
2592,5,2005
8866,15,1986
4894,8,1990
781,7,1997
7820,4,2004
7910,17,1999
9599,24,1984
605,18,2007
7486,23,1985
1266,20,2007
910,16,2016
503,23,1974
1575,8,2018
4717,6,2008
2263,12,2012
2143,6,1977
4560,12,2017
7065,13,1977
4573,14,1997
94,2,1987
3488,1,1992
6656,3,1979
5011,5,1999
1591,2,1999
2438,24,2002
9545,21,2013
353,22,1994
8498,22,1995
2399,19,1984
1352,15,1996
4021,20,1986
5210,15,2011
1319,21,2013
2672,4,1981
2539,8,1974
3435,20,2013
1767,25,1980
3347,25,1983
1679,13,1990
4014,1,1972
9461,22,1971
6044,22,1995
2793,9,2006
6126,15,1979
574,20,1980
8367,19,2006
8797,22,2015
3070,17,1986
1113,23,1983
442,21,1987
7259,2,1974
8036,6,2014
4467,11,1977
5950,21,1999
6956,16,2007
1791,21,1981
9533,18,2016
6304,13,1991
1753,3,1984
5918,8,1971
6813,9,1992
4283,6,1979
7214,6,1981
2447,8,1983
8340,1,1978
4934,13,2012
8469,5,1975
1944,16,2016
84,8,2013
6190,19,2017
2437,11,2014
435,6,1989
5978,3,2002
8565,3,2016
8182,3,2016
9039,24,1977
6197,14,1999
9152,24,2017
1779,17,2004
8945,9,1979
3172,1,1984
8201,23,1977
4601,12,1972
5021,24,1991
1485,4,2018
4782,9,1975
2446,17,1990
430,20,1994
3843,22,2011
7708,22,1984
7958,3,1980
746,13,2012
9319,20,1990
5252,22,1982
146,13,1991
6206,14,2001
7576,17,1985
3687,24,1985
7499,20,1986
9333,10,2020
5461,23,1974
6198,17,1978
7082,22,1990
541,12,2003
4103,16,1995
2172,4,2004
1058,6,1987
1019,11,1988
7732,5,1980
6749,6,1976
3010,14,1973
525,24,2002
6814,17,1981
1942,4,2010
6090,19,1994
5480,21,1996
9594,13,2008
1979,5,1979
1312,4,2000
730,7,1998
7193,15,1984
2990,18,1992
6615,3,1996
8980,17,2001
7075,18,1997
469,25,1978
4667,13,1983
545,1,2009
3810,21,1988
4181,25,2005
3590,14,2010
8411,5,1973
1273,1,1997
8629,6,1988
1857,9,1994
5247,3,1973
9048,13,1991
4860,9,1995
498,14,1980
5094,19,2015
6284,21,2018
2319,5,2018
4753,14,1988
767,10,1982
8808,24,2006
6912,18,1974
6628,2,1974
3523,15,2013
2749,7,1980
4809,10,1995
8064,18,2004
3245,20,1999
2862,22,1991
1410,16,2020
8235,6,1994
359,6,2020
7306,12,1978
3776,9,1973
1951,20,2003
8781,10,2004
4111,13,1984
6652,19,1988
3447,25,1990
3904,10,1996
8326,16,2013
8242,10,1976
7285,12,2015
1122,15,1979
1131,22,2009
9499,21,1981
6913,12,1985
6017,21,1980
8872,21,1998
8048,19,1987
9253,8,1972
9962,19,1972
4455,22,1975
9440,17,2011
4466,2,2009
3059,22,1982
9593,18,1990
5662,10,2009
2927,3,2007
1696,18,1980
1290,5,1980
1995,23,1985
6115,21,1987
9899,11,1990
5818,17,2017
1170,18,2007
3958,18,2007
9607,21,1987
3288,16,1993
6811,11,1971
214,21,1996
1377,6,1975
7612,7,2016
9412,4,1973
4156,20,2003
9710,7,1992
1156,22,1993
3108,8,2004
5394,21,2001
8461,9,1996
940,11,2018
2866,24,1985
9948,3,2019
1743,18,2011
4358,14,2014
586,20,2003
4026,19,2015
9586,3,1973
2941,21,2019
2758,25,2006
3495,21,2017
7589,13,1997
3278,3,1980
4449,2,1982
3292,13,2005
8116,22,1971
648,13,1998
6563,16,2010
1666,23,1992
2344,25,2019
4427,25,1992
1940,19,2014
9704,16,1989
9590,17,2001
7514,8,1982
2948,10,1983
9227,21,1988
4722,25,1979
4063,5,2005
9214,22,1984
427,2,1984
1683,3,1991
5303,6,1992
1311,21,2000
1059,9,1991
6017,11,2014
3574,25,2018
6737,12,1979
2684,8,2012
3125,6,2014
1568,15,1989
2796,14,1977
5940,15,1989
6379,22,1981
9785,18,2009
539,24,2015
9816,1,1980
1072,15,1992
3558,19,1981
8340,9,1980
437,20,2004
9223,21,2004
3767,21,1996
1838,18,2017
159,17,1972
301,3,1986
1979,1,1989
5309,21,2016
6814,24,2004
2648,14,2019
7288,19,2000
1796,10,1998
9228,6,2018
7655,21,1995
8035,11,1991
8240,4,2005
7821,17,2005
9635,7,2020
3714,23,1998
8372,18,1978
3609,19,1972
7160,3,2006
9656,20,1971
9305,24,1987
7719,12,1985
5864,8,2004
1297,2,1990
9217,12,1978
3241,25,1985
2117,1,1980
6648,21,1991
2740,25,1982
20,8,2009
1534,5,1994
4239,1,2019
6092,7,1992
6029,8,2014
4285,5,2002
5974,8,1994
5751,15,2014
7257,7,1974
1961,8,2015
6630,18,2010
1880,5,1993
9813,8,1994
1015,3,1970
4462,8,1981
5696,12,2010
8086,9,1973
1147,10,1992
1151,17,1984
3512,20,2008
6049,5,2007
6487,14,1983
595,4,1986
1998,6,2011
6686,10,1995
6724,11,1981
9019,4,1975
2700,25,1996
54,22,2002
8684,10,2020
4448,23,1994
7505,9,2010
7985,13,1998
9107,20,1980
9666,9,1972
4721,22,2012
8073,21,1975
4852,3,2006
3468,12,1974
4884,6,2015
2161,20,2004
9097,8,1971
8828,14,2003
9720,20,2010
8432,17,1978
3614,5,1992
9405,1,1977
6832,1,1992
9192,15,1999
3049,16,1995
829,20,1998
9264,24,2009
8362,21,1974
6514,5,1983
1607,1,2007
1642,13,1973
7097,24,1999
9771,18,1996
6474,23,1981
8357,4,1977
7576,19,1974
7228,1,1986
3731,19,1992
6831,9,2001
6176,17,1998
4749,7,2016
727,21,1984
5855,18,1977
7858,2,2012
1881,23,1973
3151,8,2004
4890,18,2017
1594,8,2015
6137,10,2006
8577,1,1971
6706,1,2011
3314,5,1998
4953,6,1999
9802,1,1983
1896,10,1995
3662,25,2001
6494,17,1994
9583,11,2013
4455,6,2017
7575,18,1993
7202,3,1973
5287,16,2005
1011,10,1982
1520,19,1993
7266,17,2003
4704,25,2015
2586,21,1995
4570,15,2014
9424,24,2002
3648,23,2012
6876,2,1991
6933,15,1973
3012,3,1978
4982,4,2009
2976,16,1992
9995,17,1971
6963,3,1985
1360,22,2001
2023,25,2003
8045,19,2006
1170,7,1974
1178,19,2002
1922,22,1976
7992,12,2000
823,14,1975
3645,22,2013
7676,6,1977
2612,15,1988
2010,24,2005
2759,2,1988
2127,8,1998
8234,22,2006
6009,22,2004
1685,12,2011
2068,8,1990
7525,13,2000
3429,10,2013
